year,month,day_of_month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_delay,IsDelayed
2024,8,23,5,DL,ATL,GSO,1355,306.0,-8.0,0
2024,9,18,3,OH,BNA,DCA,1610,562.0,-11.0,0
2024,11,24,7,UA,ORD,RSW,915,1120.0,-8.0,0
2024,4,1,1,OO,LAX,SBP,2251,156.0,-6.0,0
2024,6,2,7,UA,IAH,SFO,1523,1635.0,159.0,1
2024,5,20,1,NK,RSW,ACY,1859,982.0,-4.0,0
2024,2,11,7,UA,EWR,PBI,1510,1023.0,-4.0,0
2024,9,11,3,B6,PBI,JFK,1155,1028.0,3.0,0
2024,8,16,5,AA,MTJ,DFW,1028,722.0,-8.0,0
2024,1,24,3,DL,MEM,ATL,1245,332.0,-2.0,0
2024,9,8,7,OO,IAD,JST,1245,120.0,-9.0,0
2024,11,20,3,G4,PIE,AVL,1000,519.0,-7.0,1
2024,9,27,5,AA,DFW,BNA,2059,631.0,-1.0,0
2024,9,2,1,MQ,DFW,GSP,1623,862.0,2.0,0
2024,7,25,4,DL,ATL,SJC,2050,2116.0,21.0,1
2024,5,21,2,AA,ORD,ANC,1700,2846.0,-3.0,0
2024,10,30,3,AA,CLT,DTW,1615,500.0,-2.0,0
2024,11,8,5,OO,ORD,CAE,1344,666.0,-7.0,0
2024,11,15,5,WN,CRP,HOU,1815,187.0,-7.0,0
2024,5,11,6,YX,BUF,DCA,623,296.0,-6.0,0
2024,8,2,5,UA,SFO,DEN,1553,967.0,-2.0,0
2024,4,22,1,G4,LAS,FAT,1250,259.0,-10.0,0
2024,5,5,7,WN,DEN,OMA,810,472.0,-6.0,0
2024,3,2,6,AA,PSP,PHX,1914,261.0,851.0,1
2024,6,18,2,WN,MCO,SDF,1930,719.0,-6.0,0
2024,6,10,1,OO,ROA,ORD,1745,531.0,-2.0,0
2024,3,3,7,WN,DAL,LAS,1120,1067.0,27.0,0
2024,9,19,4,AA,CLE,ORD,1906,316.0,-6.0,0
2024,3,22,5,WN,LGB,SMF,1215,387.0,3.0,0
2024,1,22,1,OO,RDD,SFO,600,199.0,-2.0,0
2024,1,31,3,DL,BWI,ATL,610,577.0,-6.0,0
2024,1,11,4,OO,ORD,HSV,1255,510.0,-2.0,0
2024,6,29,6,WN,MCI,PHX,2015,1044.0,63.0,1
2024,3,10,7,DL,ATL,PVD,943,903.0,42.0,1
2024,3,10,7,YX,EWR,IND,1529,645.0,0.0,0
2024,4,21,7,OO,MSP,BRD,905,114.0,0.0,0
2024,7,22,1,WN,CLT,BNA,1040,328.0,50.0,1
2024,8,16,5,OO,SFO,GEG,1340,733.0,-8.0,0
2024,2,26,1,UA,SFO,IAH,1305,1635.0,-5.0,0
2024,2,3,6,DL,RSW,ATL,1400,515.0,0.0,0
2024,7,1,1,B6,SJU,MCO,2045,1189.0,12.0,0
2024,6,20,4,NK,IAH,SAN,609,1303.0,-9.0,1
2024,12,10,2,OO,LAX,BOI,1847,674.0,-1.0,0
2024,11,18,1,YX,LGA,STL,1329,888.0,-3.0,0
2024,5,25,6,OO,TUL,ORD,1435,585.0,-3.0,0
2024,6,21,5,AS,SEA,ONT,1647,956.0,-5.0,0
2024,8,25,7,WN,BNA,LAX,2215,1797.0,-6.0,0
2024,6,26,3,OO,DEN,ELP,2046,563.0,48.0,1
2024,5,31,5,DL,BOI,MSP,523,1142.0,3.0,0
2024,12,23,1,9E,CHS,MSP,1530,1087.0,-2.0,0
2024,8,9,5,UA,IAH,DCA,730,1208.0,-4.0,0
2024,4,14,7,WN,SJC,MDW,720,1838.0,6.0,0
2024,6,24,1,AA,DFW,BOS,1032,1562.0,17.0,0
2024,3,5,2,UA,DEN,SAN,1945,853.0,-4.0,0
2024,7,16,2,OO,PHX,OKC,1230,833.0,-5.0,1
2024,12,27,5,UA,SRQ,EWR,1230,1034.0,31.0,1
2024,1,23,2,WN,ATL,MDW,1750,591.0,-5.0,0
2024,1,18,4,UA,SFO,AUS,845,1504.0,-8.0,0
2024,10,1,2,DL,ORD,MSP,600,334.0,-11.0,0
2024,4,30,2,MQ,DFW,BHM,1237,597.0,-2.0,0
2024,10,17,4,OO,LAS,SAN,712,258.0,-7.0,0
2024,8,11,7,YX,OKC,LGA,738,1341.0,173.0,1
2024,9,21,6,DL,LGA,ATL,1600,762.0,-3.0,0
2024,1,12,5,AA,MIA,BWI,2110,946.0,98.0,1
2024,2,7,3,OO,IAH,PHX,535,1009.0,-9.0,0
2024,10,23,3,WN,GEG,LAS,630,806.0,-4.0,0
2024,1,8,1,UA,EWR,MIA,1509,1085.0,-8.0,0
2024,4,29,1,UA,PHX,CLE,2310,1737.0,-9.0,0
2024,3,28,4,WN,LAS,SJC,915,386.0,-3.0,0
2024,2,19,1,OO,FSD,MSP,1729,196.0,-7.0,0
2024,9,24,2,WN,DAL,HOU,1900,239.0,2.0,0
2024,4,9,2,WN,BWI,MCI,700,967.0,-8.0,0
2024,7,2,2,YX,ORF,EWR,1750,284.0,-9.0,0
2024,4,26,5,WN,OAK,SAN,910,446.0,4.0,0
2024,3,18,1,UA,MDT,ORD,620,594.0,-10.0,0
2024,2,16,5,AA,BUR,DFW,1245,1231.0,-11.0,0
2024,4,11,4,MQ,CHA,DFW,1632,695.0,-3.0,0
2024,1,3,3,9E,SDF,DTW,1757,306.0,406.0,1
2024,9,5,4,DL,JFK,HNL,1030,4983.0,-4.0,0
2024,12,23,1,YX,AVL,LGA,1409,599.0,-2.0,0
2024,8,10,6,YX,HHH,DCA,1646,501.0,-5.0,0
2024,4,22,1,OO,ORD,GSP,1800,577.0,-7.0,0
2024,8,28,3,OO,LAX,DEN,1442,862.0,-4.0,0
2024,6,15,6,OH,CLT,HPN,2032,564.0,-6.0,0
2024,3,12,2,YX,ATL,DCA,650,547.0,-13.0,0
2024,6,20,4,DL,SAT,SLC,1822,1087.0,-10.0,0
2024,2,2,5,OO,PHX,SFO,820,651.0,12.0,1
2024,2,28,3,DL,ELP,ATL,600,1282.0,-2.0,0
2024,12,6,5,G4,OMA,SFB,1820,1195.0,-14.0,0
2024,9,6,5,F9,ORD,PHX,2245,1440.0,-13.0,0
2024,7,9,2,MQ,SGF,DFW,2021,364.0,99.0,1
2024,4,19,5,NK,LGA,MCO,1059,950.0,-10.0,0
2024,12,4,3,YX,LGA,CMH,1750,479.0,-6.0,0
2024,11,7,4,AA,OMA,DFW,500,583.0,31.0,1
2024,3,23,6,AA,DFW,FLL,703,1119.0,13.0,1
2024,4,22,1,NK,BWI,MCO,632,787.0,-9.0,0
2024,2,9,5,OO,MSP,RST,1555,76.0,-2.0,1
2024,11,25,1,DL,MSP,DEN,2155,680.0,-10.0,0
2024,8,3,6,WN,HOU,PHX,1150,1020.0,21.0,0
2024,11,30,6,YX,LGA,PWM,2129,269.0,-7.0,0
2024,6,1,6,UA,ORD,CLE,725,316.0,-4.0,0
2024,10,13,7,UA,ATL,ORD,1245,606.0,-4.0,0
2024,5,5,7,UA,BTV,EWR,600,266.0,-8.0,0
2024,6,17,1,AA,SDF,MIA,615,910.0,2011.0,1
2024,2,20,2,AS,SJC,SEA,1940,696.0,5.0,0
2024,7,9,2,F9,ONT,SFO,807,363.0,26.0,1
2024,5,11,6,WN,DAL,STL,1915,546.0,14.0,0
2024,4,21,7,UA,ORD,SFO,1311,1846.0,79.0,1
2024,11,23,6,WN,TUS,LAS,2005,365.0,-12.0,0
2024,2,12,1,OO,PHX,ICT,2010,870.0,8.0,0
2024,6,30,7,WN,SAT,HOU,1305,192.0,9.0,0
2024,6,10,1,DL,SAT,ATL,519,874.0,-3.0,0
2024,7,29,1,B6,LGA,PBI,1459,1035.0,-2.0,0
2024,2,4,7,WN,RSW,MDW,1415,1105.0,1.0,0
2024,4,20,6,OO,MSP,BIS,1015,386.0,-5.0,0
2024,9,1,7,WN,ORF,BWI,1430,159.0,37.0,1
2024,5,30,4,WN,LGA,DEN,600,1620.0,5.0,0
2024,11,14,4,HA,HNL,KOA,900,163.0,-2.0,0
2024,4,25,4,WN,SMF,BUR,635,358.0,-5.0,0
2024,6,25,2,OO,OKC,ORD,515,693.0,-3.0,0
2024,3,8,5,UA,EWR,MSY,645,1167.0,-2.0,0
2024,11,4,1,WN,MDW,PHL,1215,668.0,-3.0,0
2024,5,28,2,F9,DFW,PIT,730,1067.0,231.0,1
2024,11,5,2,AA,MSY,CLT,1335,651.0,-3.0,0
2024,12,28,6,G4,AVL,BOS,630,783.0,8.0,0
2024,12,23,1,UA,ATL,IAH,700,689.0,-6.0,0
2024,6,1,6,UA,IAD,LAS,830,2065.0,23.0,1
2024,11,9,6,OO,LAX,RNO,928,391.0,-2.0,0
2024,12,18,3,UA,ORD,OMA,845,416.0,-2.0,0
2024,12,27,5,YX,SYR,LGA,1310,198.0,-5.0,0
2024,3,27,3,YX,DCA,ROC,1018,296.0,-4.0,0
2024,6,1,6,UA,MTJ,DEN,730,196.0,213.0,1
2024,5,4,6,WN,ONT,DEN,1120,819.0,36.0,1
2024,4,27,6,NK,PHL,BNA,853,675.0,-9.0,0
2024,3,7,4,UA,SAN,SFO,1023,447.0,-5.0,1
2024,3,23,6,9E,LFT,ATL,617,503.0,-5.0,0
2024,7,11,4,AA,CLT,PVD,710,683.0,-3.0,0
2024,9,29,7,DL,ATL,HOU,1107,696.0,-2.0,0
2024,10,16,3,WN,PIT,DEN,1800,1290.0,27.0,0
2024,8,30,5,NK,PHL,FLL,1800,992.0,32.0,0
2024,5,5,7,AA,LGA,DFW,1445,1389.0,12.0,0
2024,12,12,4,AA,EYW,PHL,1659,1121.0,6.0,0
2024,1,7,7,NK,STT,FLL,1840,1107.0,21.0,1
2024,4,19,5,OH,CLT,BNA,1434,328.0,-5.0,0
2024,11,24,7,AS,PDX,BOS,1055,2537.0,-7.0,0
2024,7,15,1,B6,FLL,DCA,1029,899.0,-2.0,0
2024,11,8,5,OO,ORD,CID,925,196.0,-10.0,0
2024,12,17,2,OH,CAK,CLT,825,394.0,-10.0,0
2024,8,3,6,YX,DCA,BNA,829,562.0,70.0,1
2024,2,14,3,WN,MCO,LAS,1015,2039.0,7.0,1
2024,5,3,5,OO,SEA,ONT,1030,956.0,-4.0,0
2024,4,11,4,DL,MSP,LAS,700,1299.0,-5.0,0
2024,10,21,1,DL,DTW,STL,840,440.0,-1.0,0
2024,5,1,3,NK,LAS,SAT,1615,1069.0,-11.0,0
2024,6,28,5,NK,LGA,FLL,630,1076.0,351.0,1
2024,11,26,2,DL,DTW,SEA,825,1927.0,-4.0,0
2024,4,16,2,MQ,XNA,PHX,814,1023.0,-3.0,0
2024,11,24,7,AA,CLT,JAX,1800,328.0,-4.0,0
2024,9,8,7,WN,DEN,SJC,625,948.0,-6.0,0
2024,2,13,2,B6,BOS,ATL,1414,946.0,27.0,1
2024,12,23,1,DL,HRL,MSP,1535,1310.0,-8.0,0
2024,8,7,3,OO,SGU,DFW,1314,976.0,-12.0,0
2024,9,1,7,DL,CLT,DTW,1235,500.0,-8.0,0
2024,9,28,6,WN,LGA,BNA,925,764.0,-1.0,0
2024,8,15,4,DL,ATL,SYR,1535,794.0,-1.0,0
2024,3,4,1,DL,ATL,TPA,1726,406.0,-10.0,0
2024,12,27,5,OO,BJI,MSP,645,199.0,6.0,1
2024,4,4,4,WN,RSW,BWI,850,919.0,-4.0,0
2024,9,9,1,NK,FLL,PNS,720,525.0,-7.0,0
2024,5,5,7,WN,SAV,MDW,1620,758.0,60.0,1
2024,8,28,3,AA,MIA,SJU,829,1045.0,-5.0,0
2024,1,27,6,F9,MCO,DTW,2100,957.0,-8.0,0
2024,10,15,2,OO,DEN,COS,1908,73.0,-3.0,0
2024,10,26,6,OO,MSP,RST,2140,76.0,-4.0,0
2024,9,18,3,MQ,BRO,DFW,540,482.0,-4.0,0
2024,7,24,3,DL,MSP,SAN,1850,1532.0,18.0,0
2024,12,28,6,WN,ECP,HOU,1220,570.0,4.0,1
2024,4,17,3,MQ,DFW,HRL,840,461.0,10.0,0
2024,4,24,3,OO,LAX,SMF,1500,373.0,-5.0,0
2024,4,3,3,F9,CVG,RSW,501,879.0,-9.0,0
2024,9,15,7,UA,BNA,DEN,1430,1014.0,-6.0,0
2024,1,11,4,UA,LGA,ORD,1015,733.0,-7.0,0
2024,5,24,5,OH,DCA,BNA,743,562.0,-3.0,0
2024,9,5,4,AS,SEA,OGG,1745,2640.0,6.0,0
2024,2,18,7,OO,PHX,SJC,2120,621.0,8.0,0
2024,6,23,7,WN,IND,BWI,615,516.0,12.0,0
2024,7,6,6,WN,LAS,SJC,605,386.0,-5.0,0
2024,1,11,4,DL,ATL,GNV,845,300.0,-1.0,0
2024,2,21,3,YX,BOS,BWI,1935,369.0,-9.0,0
2024,9,12,4,G4,CAK,PGD,1052,965.0,-5.0,0
2024,11,30,6,DL,JAN,ATL,1444,341.0,28.0,1
2024,6,9,7,WN,MDW,BNA,1545,395.0,18.0,0
2024,4,17,3,WN,BWI,BUF,1515,281.0,4.0,0
2024,9,16,1,DL,MOB,ATL,600,302.0,-10.0,0
2024,12,6,5,OH,STL,PHL,1410,814.0,-12.0,0
2024,9,3,2,OH,BHM,PHL,1340,772.0,-8.0,0
2024,10,5,6,OH,GRR,DCA,1740,524.0,-10.0,0
2024,12,22,7,G4,FLL,TYS,1818,709.0,12.0,1
2024,11,10,7,DL,LAX,MSY,715,1670.0,-11.0,0
2024,7,9,2,UA,DEN,BWI,1730,1491.0,-1.0,0
2024,12,22,7,AS,SNA,SEA,1015,978.0,10.0,0
2024,11,26,2,AA,CLT,CLE,1102,430.0,12.0,0
2024,12,20,5,WN,HNL,OGG,2000,100.0,19.0,0
2024,12,8,7,UA,MCO,IAD,1620,758.0,-2.0,0
2024,4,19,5,NK,FLL,EWR,1655,1065.0,229.0,1
2024,11,28,4,UA,BOS,DEN,910,1754.0,4.0,0
2024,1,18,4,AA,DFW,TUS,815,813.0,26.0,1
2024,6,8,6,AA,LGA,DFW,630,1389.0,-7.0,0
2024,10,1,2,UA,ORD,DCA,1945,612.0,-2.0,0
2024,4,17,3,YX,MKE,EWR,1033,725.0,-7.0,0
2024,11,8,5,G4,RFD,AZA,1304,1373.0,-1.0,0
2024,10,11,5,AA,BWI,MIA,600,946.0,-1.0,0
2024,3,12,2,B6,FLL,JFK,805,1069.0,-6.0,0
2024,12,18,3,OH,SAV,CLT,1619,213.0,6.0,0
2024,6,10,1,WN,MCO,AUS,905,994.0,2.0,0
2024,6,2,7,NK,BOS,BNA,1128,942.0,-5.0,0
2024,8,20,2,UA,IAH,BOS,1220,1597.0,-1.0,0
2024,2,8,4,DL,JFK,LAS,2116,2248.0,2.0,0
2024,1,10,3,F9,PHX,ORD,1622,1440.0,0.0,0
2024,2,27,2,F9,DEN,PHX,755,602.0,-7.0,0
2024,12,8,7,9E,LGA,ILM,2059,500.0,-9.0,0
2024,3,4,1,AA,BOS,LGA,1825,184.0,-9.0,0
2024,3,23,6,WN,OAK,PHX,1330,646.0,7.0,0
2024,10,20,7,DL,RDU,MSP,1914,980.0,-4.0,0
2024,11,8,5,AA,CLT,MSN,1808,708.0,90.0,1
2024,2,1,4,AA,DFW,LGA,1903,1389.0,8.0,0
2024,8,10,6,YX,IND,BOS,1819,818.0,-5.0,0
2024,10,7,1,WN,BNA,VPS,820,389.0,-4.0,0
2024,7,23,2,MQ,DFW,GNV,2048,900.0,12.0,0
2024,11,29,5,UA,IAH,EWR,950,1400.0,5.0,0
2024,11,12,2,DL,ATL,LEX,1850,304.0,-5.0,0
2024,3,12,2,UA,SFO,IAH,2359,1635.0,-4.0,0
2024,10,31,4,WN,OKC,DEN,1240,495.0,37.0,1
2024,9,25,3,AA,SAN,DFW,1426,1171.0,-6.0,0
2024,10,14,1,9E,IAD,JFK,1124,228.0,-3.0,0
2024,3,10,7,WN,LGB,OAK,1015,353.0,-3.0,0
2024,9,11,3,AA,DEN,CLT,959,1337.0,1.0,0
2024,6,3,1,WN,BWI,MCO,1200,787.0,-4.0,0
2024,7,15,1,B6,BOS,CHS,1625,818.0,0.0,1
2024,6,29,6,UA,DEN,SNA,1555,846.0,-2.0,0
2024,8,9,5,DL,CVG,SEA,1803,1965.0,-9.0,0
2024,11,5,2,YX,SDF,LGA,1307,659.0,-4.0,0
2024,11,17,7,AA,CLT,PHX,1625,1773.0,-2.0,0
2024,11,29,5,AS,SEA,BNA,2341,1978.0,-6.0,0
2024,8,25,7,AA,PHL,SJU,830,1576.0,3.0,0
2024,12,25,3,AA,GRR,DFW,1408,931.0,-5.0,0
2024,7,29,1,UA,DEN,MSN,1918,826.0,-5.0,0
2024,5,22,3,WN,LGA,HOU,1800,1428.0,22.0,0
2024,12,11,3,YX,DCA,CMH,1010,323.0,-8.0,0
2024,3,17,7,OO,DTW,SDF,1610,306.0,8.0,0
2024,11,26,2,WN,STL,PHL,755,814.0,-8.0,0
2024,11,22,5,DL,SEA,LAX,940,954.0,-4.0,0
2024,10,3,4,UA,AUS,IAH,515,140.0,-10.0,0
2024,2,25,7,WN,STL,HOU,1355,687.0,-4.0,0
2024,8,21,3,DL,LGA,TPA,700,1010.0,-2.0,0
2024,12,3,2,OH,CLT,ABE,1458,481.0,-4.0,0
2024,1,15,1,AS,KTN,SEA,919,680.0,5.0,0
2024,9,25,3,OH,CLT,LFT,1819,729.0,290.0,1
2024,6,8,6,OO,MSP,RAP,1015,489.0,-3.0,0
2024,4,20,6,OO,FWA,ATL,1430,508.0,-5.0,0
2024,12,31,2,DL,MSY,LAX,630,1670.0,-6.0,0
2024,9,7,6,OO,ATL,FAY,1425,331.0,0.0,0
2024,11,27,3,DL,ATL,TYS,1759,152.0,-10.0,0
2024,12,17,2,OO,DTW,ORD,725,235.0,-5.0,0
2024,2,14,3,AA,PHX,SBA,1106,455.0,-8.0,0
2024,9,29,7,OO,LIT,ORD,1118,552.0,110.0,1
2024,1,6,6,UA,MIA,IAD,852,921.0,-6.0,0
2024,11,23,6,UA,SYR,IAD,600,296.0,22.0,0
2024,6,1,6,UA,LAX,LIH,845,2615.0,-5.0,0
2024,10,29,2,WN,BZN,LAS,745,701.0,-2.0,0
2024,8,19,1,MQ,MIA,EYW,1407,126.0,26.0,1
2024,4,28,7,UA,DEN,LGA,1743,1620.0,-7.0,0
2024,2,20,2,UA,LAS,IAD,825,2065.0,-5.0,0
2024,9,11,3,DL,ATL,TYS,829,152.0,0.0,0
2024,12,9,1,OO,BUR,SFO,825,326.0,41.0,1
2024,5,23,4,NK,STT,FLL,1725,1107.0,-1.0,0
2024,1,27,6,WN,LAS,SAN,1210,258.0,165.0,1
2024,9,29,7,G4,PGD,ALB,900,1185.0,-1.0,0
2024,2,9,5,DL,ATL,LGA,630,762.0,-2.0,0
2024,9,29,7,F9,DEN,TPA,1338,1506.0,-4.0,0
2024,12,12,4,UA,IAD,RSW,1320,891.0,5.0,0
2024,6,8,6,OO,RIW,DEN,550,296.0,-7.0,0
2024,4,7,7,NK,LAX,ATL,2349,1947.0,41.0,1
2024,9,13,5,AS,SEA,LAX,1912,954.0,-2.0,0
2024,7,30,2,B6,CHS,JFK,1550,636.0,23.0,1
2024,11,1,5,HA,HNL,SEA,1325,2677.0,-6.0,0
2024,2,11,7,B6,HPN,PBI,730,1056.0,-14.0,0
2024,3,23,6,OH,TLH,DFW,1416,767.0,-11.0,0
2024,7,10,3,WN,BWI,DTW,1105,409.0,5.0,0
2024,4,27,6,OH,PHL,IND,823,588.0,-12.0,0
2024,5,11,6,DL,ATL,CLE,1745,554.0,-4.0,0
2024,7,3,3,UA,EWR,ATL,830,746.0,-5.0,0
2024,4,29,1,DL,IAD,ATL,1955,534.0,49.0,1
2024,11,19,2,NK,RNO,LAS,1952,345.0,-14.0,0
2024,12,27,5,OO,LAX,FAT,1030,209.0,-9.0,0
2024,12,30,1,WN,LGA,ATL,2050,762.0,-6.0,0
2024,7,21,7,AA,ILM,CLT,500,185.0,-8.0,0
2024,7,23,2,YX,EWR,IND,1125,645.0,-2.0,0
2024,4,19,5,OO,ATL,BQK,1115,238.0,-7.0,0
2024,7,7,7,AA,FLL,DFW,1149,1119.0,-7.0,0
2024,3,27,3,OO,DFW,TYR,2243,102.0,-6.0,0
2024,6,14,5,MQ,BOS,ILM,1045,672.0,-7.0,0
2024,6,23,7,DL,BOI,MSP,530,1142.0,-5.0,0
2024,9,19,4,AA,FLL,PHL,1151,992.0,-5.0,0
2024,2,29,4,9E,LGA,LIT,1645,1085.0,-2.0,0
2024,9,19,4,AS,MIA,SEA,1755,2724.0,34.0,1
2024,11,2,6,UA,COS,DEN,1322,73.0,-12.0,0
2024,7,21,7,OO,SGF,ORD,1515,438.0,-2.0,0
2024,9,12,4,DL,MDW,ATL,1549,591.0,6.0,0
2024,3,4,1,DL,CLE,ATL,1050,554.0,-4.0,0
2024,1,31,3,WN,PHX,DEN,1230,602.0,-1.0,0
2024,9,24,2,OO,ATL,AGS,1000,143.0,146.0,1
2024,12,3,2,UA,EWR,BOS,2159,200.0,19.0,0
2024,3,3,7,AA,SRQ,DFW,1703,945.0,-4.0,1
2024,1,27,6,HA,OGG,HNL,1355,100.0,5.0,0
2024,5,20,1,WN,PDX,LAS,1950,763.0,-8.0,0
2024,11,25,1,WN,ORF,MDW,705,704.0,-7.0,0
2024,6,19,3,AS,SEA,GEG,1538,224.0,-1.0,1
2024,3,27,3,UA,STL,IAH,1800,667.0,-8.0,0
2024,10,1,2,OO,JFK,IAD,1120,228.0,-6.0,0
2024,12,29,7,DL,SFO,ATL,1405,2139.0,49.0,1
2024,3,25,1,DL,DFW,LGA,605,1389.0,-2.0,0
2024,12,5,4,OH,PHL,MEM,1910,875.0,74.0,1
2024,3,13,3,OO,SFO,SAN,1620,447.0,-3.0,0
2024,12,8,7,DL,DTW,LGA,1217,502.0,-5.0,0
2024,8,25,7,YX,IND,JFK,1231,665.0,4.0,0
2024,1,25,4,UA,IAD,AUS,830,1297.0,-6.0,0
2024,12,3,2,OO,DRO,DEN,530,251.0,109.0,1
2024,5,4,6,NK,MEM,MCO,2141,684.0,-9.0,0
2024,4,26,5,F9,MSP,MCO,1846,1310.0,-19.0,0
2024,8,27,2,OO,ORD,CID,1800,196.0,8.0,1
2024,5,23,4,MQ,ORD,BUF,1820,474.0,-3.0,0
2024,7,11,4,G4,EWR,VPS,1255,988.0,2.0,0
2024,4,22,1,YX,JFK,DCA,1929,213.0,-5.0,0
2024,10,29,2,DL,ATL,MCI,1645,692.0,-6.0,0
2024,6,27,4,WN,SMF,SAN,1930,480.0,4.0,0
2024,3,3,7,DL,ATL,JAN,810,341.0,-5.0,0
2024,7,4,4,DL,DTW,BOS,1355,632.0,-1.0,0
2024,1,18,4,DL,CMH,DTW,625,155.0,-2.0,0
2024,12,20,5,AA,DFW,MCI,1945,460.0,51.0,1
2024,4,14,7,WN,DEN,PDX,2225,991.0,9.0,0
2024,11,15,5,UA,RNO,DEN,1830,804.0,-10.0,0
2024,9,9,1,MQ,XNA,DFW,911,280.0,0.0,0
2024,8,14,3,WN,RIC,MDW,750,629.0,-1.0,0
2024,4,4,4,DL,ATL,TLH,825,223.0,-4.0,0
2024,4,1,1,AA,SFO,PHX,1850,651.0,86.0,1
2024,9,22,7,UA,PHX,EWR,2359,2133.0,21.0,0
2024,12,2,1,WN,LAS,OAK,1050,407.0,1.0,0
2024,1,30,2,UA,PIT,IAH,1632,1117.0,-10.0,0
2024,1,18,4,DL,SLC,SEA,1510,689.0,-1.0,0
2024,1,27,6,UA,FLL,ORD,1232,1182.0,17.0,0
2024,9,4,3,DL,BWI,ATL,1635,577.0,-5.0,0
2024,9,30,1,DL,GEG,SLC,1715,546.0,-17.0,0
2024,10,25,5,WN,BNA,MDW,545,395.0,-4.0,0
2024,10,27,7,OO,MFR,SEA,1215,352.0,-10.0,0
2024,1,6,6,OO,SMF,PHX,1248,647.0,37.0,1
2024,10,16,3,DL,EWR,ATL,1017,746.0,23.0,0
2024,8,11,7,OH,MKE,DCA,759,634.0,-13.0,0
2024,2,24,6,DL,OKC,ATL,1653,761.0,-1.0,0
2024,6,10,1,9E,LGA,GRR,2030,618.0,-3.0,0
2024,10,26,6,UA,RIC,DEN,810,1482.0,-8.0,0
2024,3,6,3,DL,ATL,VPS,1255,250.0,-3.0,0
2024,3,28,4,MQ,DFW,ABI,859,158.0,-1.0,0
2024,8,21,3,AA,SYR,CLT,600,603.0,0.0,0
2024,9,12,4,DL,SLC,LAX,1100,590.0,-4.0,0
2024,11,24,7,F9,ORD,IAH,1844,925.0,-9.0,0
2024,10,2,3,G4,CVG,SFB,800,735.0,-5.0,0
2024,4,24,3,WN,BNA,HOU,1810,670.0,5.0,0
2024,3,20,3,AA,BUF,CLT,625,546.0,38.0,1
2024,10,1,2,DL,LAS,DTW,2215,1749.0,6.0,0
2024,5,19,7,AA,PHX,DFW,1912,868.0,198.0,1
2024,7,25,4,WN,BDL,MDW,1250,776.0,-1.0,0
2024,2,12,1,MQ,MGM,DFW,651,622.0,-5.0,0
2024,1,1,1,DL,SMF,SLC,1320,532.0,-3.0,0
2024,6,7,5,MQ,DFW,SGF,1904,364.0,-1.0,0
2024,1,13,6,UA,GJT,DEN,730,212.0,-8.0,0
2024,3,17,7,OO,PSP,PHX,638,261.0,-13.0,0
2024,5,16,4,OO,PSP,DEN,926,776.0,-12.0,0
2024,3,10,7,WN,PHX,SNA,2100,338.0,-3.0,0
2024,11,21,4,F9,CLE,RSW,1350,1025.0,-10.0,0
2024,8,12,1,DL,SLC,JFK,1710,1990.0,186.0,1
2024,8,3,6,DL,SFO,BOS,1250,2704.0,22.0,0
2024,3,13,3,WN,MDW,IAH,1415,917.0,-8.0,0
2024,1,22,1,DL,MSP,MCI,2140,393.0,-9.0,0
2024,10,8,2,YX,BOS,CLE,2045,563.0,-12.0,0
2024,7,14,7,WN,SNA,DEN,1440,846.0,71.0,1
2024,10,19,6,WN,PHL,MCO,1320,861.0,-1.0,0
2024,5,28,2,WN,MCI,BWI,650,967.0,-1.0,0
2024,12,17,2,MQ,MCI,DFW,1046,460.0,-6.0,0
2024,1,2,2,AA,PHX,PHL,1006,2075.0,10.0,1
2024,12,21,6,WN,DAL,OAK,1325,1468.0,67.0,1
2024,11,27,3,AA,DTW,ORD,1732,235.0,0.0,0
2024,9,25,3,OO,FSD,MSP,1338,196.0,-10.0,0
2024,12,27,5,AS,MCO,SFO,900,2446.0,-8.0,0
2024,2,27,2,B6,SEA,BOS,2202,2496.0,-5.0,0
2024,6,12,3,AA,SAN,ORD,1122,1723.0,-3.0,0
2024,6,6,4,AA,DFW,MCO,915,985.0,59.0,1
2024,11,3,7,DL,DFW,LGA,955,1389.0,-7.0,0
2024,2,15,4,G4,SFB,EVV,1830,734.0,39.0,1
2024,9,10,2,AA,SNA,DFW,1642,1205.0,-16.0,0
2024,4,8,1,HA,HNL,ONT,1335,2603.0,36.0,1
2024,12,12,4,9E,CHA,ATL,1000,106.0,-8.0,0
2024,9,25,3,WN,ATL,TPA,1615,406.0,117.0,1
2024,2,1,4,UA,EWR,FLL,1119,1065.0,-5.0,0
2024,8,1,4,DL,DTW,SAN,2031,1956.0,133.0,1
2024,4,29,1,WN,ELP,AUS,1825,528.0,-6.0,0
2024,5,7,2,WN,DEN,SBA,1900,916.0,79.0,1
2024,12,1,7,UA,SAN,ORD,1057,1723.0,-5.0,0
2024,9,8,7,DL,ATL,IAD,2215,534.0,188.0,1
2024,10,27,7,9E,DSM,DTW,620,533.0,-5.0,0
2024,3,15,5,UA,IAH,IAD,1827,1190.0,249.0,1
2024,10,15,2,B6,FLL,JFK,840,1069.0,-1.0,0
2024,10,24,4,WN,ATL,MDW,830,591.0,-5.0,0
2024,1,2,2,AS,OGG,SEA,2305,2640.0,17.0,1
